_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
shlink/shlinkio/210/422348839,0,0.06500392,shlinkio,shlink,0,"nevermind last click on install ♠PHP Fatal error  Uncaught Error Undefined class constant 'MYSQL_ATTR_INIT_COMMAND' in /var/www/vhosts/xxx.xxx/httpdocs/module/CLI/src/Model/CustomizableAppConfig.php263 Stack trace 0 /var/www/vhosts/xxx.xxx/httpdocs/module/CLI/src/Command/Install/InstallCommand.php(142) Shlinkio\Shlink\CLI\Model\CustomizableAppConfig-&gt;getArrayCopy() 1 /var/www/vhosts/xxx.xxx/httpdocs/vendor/symfony/console/Command/Command.php(251) Shlinkio\Shlink\CLI\Command\Install\InstallCommand-&gt;execute(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput)) 2 /var/www/vhosts/xxx.xxx/httpdocs/vendor/symfony/console/Application.php(886) Symfony\Component\Console\Command\Command-&gt;run(Object(Symfony\Component\Console\Input\ArgvInput), Object(Symfony\Component\Console\Output\ConsoleOutput)) 3 /var/www/vhosts/xxx.xxx/httpdocs/vendor/symfony/console/Application.php(262) Symfony\Component\Console\Application-&gt;doRunCommand(Object(Shlinkio\Shlink\CLI\Command\Install\InstallCommand), Object(Symfony\C in /var/www/vhosts/xxx.xxx/httpdocs/module/CLI/src/Model/CustomizableAppConfig.php on line 263` ",0,0.5,0.19999999999999998,0,0,-0.836,n
shlink/shlinkio/210/422498472,0.22333333333333333,0.05687574,shlinkio,shlink,0,"Well, to be honest, I don't have to do anything. You have probably noticed this software is completely free of charge, which not only includes the software itself, but also some support from my side, and the will to implement missing features and help as much as I can. However I work on this on my free time (mostly weekends, vacation periods and a few hours from Monday to Friday), which means there's always going to be missing things and parts that can be improved. It's easy to spot what's not working, what made you waste two hours of your time. What's not that easy is being able to see what's actually working (I have ""wasted"" hundreds of hours on this, but you are welcome). In the future you should learn some manners when dealing with free and open source software maintainers, and remember that they don't work for you. Any constructive feedback is always welcome but not like this. ",0,0.2199783138086989,0.5008333333333332,0,0,0.9813,n
sickrage-issues/SiCKRAGETV/205/52465321,0,0.028823791,SiCKRAGETV,sickrage-issues,0,is it possible to get the address used to access SB instead of IP - in the case of address(url) &lt;&gt; local IP ,0,0.5067097223731055,0.5,0,0,0,n
sickrage-issues/SiCKRAGETV/205/67712308,0,0.070361376,SiCKRAGETV,sickrage-issues,0,"there's already a code for it but the ""helpers.get_lan_ip()"" is not getting the public IP anymore. it returns the local ip now. Used to work. ",1,0.5,0.03333333333333333,0,0,0,n
sickrage-issues/SiCKRAGETV/205/67727537,0.125,0.31525785,SiCKRAGETV,sickrage-issues,0,i'm on a roll here guys ... FIXED! ,0,0.46831010158395625,0.2,0,0,0,n
simple-carousel/scottalexandra/1/205787975,1,0.06585344,scottalexandra,simple-carousel,0," Adds main.scss Adds font awesome  ",0,0.439007418522547,1,0,0,0.6249,n
skaffold/GoogleCloudPlatform/190/304109991,0,0.095974095,GoogleCloudPlatform,skaffold,0,Let's see if it works... Signed-off-by David Gageot david@friend.net ,0,0.4432880783770436,0,0,1,0,n
skaffold/GoogleCloudPlatform/190/372072035,0.3,0.048309598,GoogleCloudPlatform,skaffold,0,"This is an error related to symlinks.  The temp dir in osx is actually symlinked and that messes up some of the filesystem watching.  Ideally we shouldn't get to this point since we filter out all the symlinks before it gets to ""watch"", but we should still fix it. ",0,0.34859624248774157,0.5,0,0,0.0129,n
skaffold/GoogleCloudPlatform/190/373983067,0.45,0.07472379,GoogleCloudPlatform,skaffold,0,@friend I fixed the symlink issue in  This seems to work great now. ,1,0.4505848513031265,0.475,0,1,0.6249,n
skylighting/jgm/55/371859944,-0.3315384615384623,0.08451563,jgm,skylighting,0,"Citing from   FromJSON instance tests     decode simple color                                 OK     decode TokenStyle                                   OK     decode KDE theme to Style                           FAIL       test/test-skylighting.hs70       expected Just (Style {tokenStyles = fromList [(KeywordTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(DataTypeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DecValTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BaseNTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FloatTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ConstantTok,TokenStyle {tokenColor = Just (RGB 170 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CharTok,TokenStyle {tokenColor = Just (RGB 146 76 157), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialCharTok,TokenStyle {tokenColor = Just (RGB 61 174 233), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(StringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VerbatimStringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialStringTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ImportTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentTok,TokenStyle {tokenColor = Just (RGB 137 136 135), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DocumentationTok,TokenStyle {tokenColor = Just (RGB 96 120 128), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AnnotationTok,TokenStyle {tokenColor = Just (RGB 202 96 202), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentVarTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(OtherTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FunctionTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VariableTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ControlFlowTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(OperatorTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BuiltInTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ExtensionTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(PreprocessorTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AttributeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(RegionMarkerTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Just (RGB 224 233 248), tokenBold = False, tokenItalic = False, tokenUnderline = False}),(InformationTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(WarningTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AlertTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Just (RGB 247 230 230), tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ErrorTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = True}),(NormalTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False})], defaultColor = Just (RGB 31 28 27), backgroundColor = Just (RGB 255 255 255), lineNumberColor = Just (RGB 160 160 160), lineNumberBackgroundColor = Just (RGB 255 255 255)})        but got Just (Style {tokenStyles = fromList [(KeywordTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(DataTypeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DecValTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BaseNTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FloatTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ConstantTok,TokenStyle {tokenColor = Just (RGB 170 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CharTok,TokenStyle {tokenColor = Just (RGB 146 76 157), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialCharTok,TokenStyle {tokenColor = Just (RGB 61 174 233), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(StringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VerbatimStringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialStringTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ImportTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentTok,TokenStyle {tokenColor = Just (RGB 137 136 135), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DocumentationTok,TokenStyle {tokenColor = Just (RGB 96 120 128), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentVarTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(OtherTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FunctionTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VariableTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ControlFlowTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(OperatorTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BuiltInTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ExtensionTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(PreprocessorTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AttributeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(RegionMarkerTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Just (RGB 224 233 248), tokenBold = False, tokenItalic = False, tokenUnderline = False}),(InformationTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(WarningTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AlertTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Just (RGB 247 230 230), tokenBold = True, tokenItalic = False, tokenUnderline = False}),(AnnotationTok,TokenStyle {tokenColor = Just (RGB 202 96 202), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ErrorTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = True}),(NormalTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False})], defaultColor = Just (RGB 31 28 27), backgroundColor = Just (RGB 255 255 255), lineNumberColor = Just (RGB 160 160 160), lineNumberBackgroundColor = Just (RGB 255 255 255)})     round trip style -&gt; theme -&gt; style                  FAIL       test/test-skylighting.hs72       expected Just (Style {tokenStyles = fromList [(KeywordTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(DataTypeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DecValTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BaseNTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FloatTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ConstantTok,TokenStyle {tokenColor = Just (RGB 170 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CharTok,TokenStyle {tokenColor = Just (RGB 146 76 157), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialCharTok,TokenStyle {tokenColor = Just (RGB 61 174 233), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(StringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VerbatimStringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialStringTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ImportTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentTok,TokenStyle {tokenColor = Just (RGB 137 136 135), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DocumentationTok,TokenStyle {tokenColor = Just (RGB 96 120 128), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AnnotationTok,TokenStyle {tokenColor = Just (RGB 202 96 202), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentVarTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(OtherTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FunctionTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VariableTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ControlFlowTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(OperatorTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BuiltInTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ExtensionTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(PreprocessorTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AttributeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(RegionMarkerTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Just (RGB 224 233 248), tokenBold = False, tokenItalic = False, tokenUnderline = False}),(InformationTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(WarningTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AlertTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Just (RGB 247 230 230), tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ErrorTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = True}),(NormalTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False})], defaultColor = Just (RGB 31 28 27), backgroundColor = Just (RGB 255 255 255), lineNumberColor = Just (RGB 160 160 160), lineNumberBackgroundColor = Just (RGB 255 255 255)})        but got Just (Style {tokenStyles = fromList [(KeywordTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(DataTypeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DecValTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BaseNTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FloatTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ConstantTok,TokenStyle {tokenColor = Just (RGB 170 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CharTok,TokenStyle {tokenColor = Just (RGB 146 76 157), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialCharTok,TokenStyle {tokenColor = Just (RGB 61 174 233), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(StringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VerbatimStringTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(SpecialStringTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ImportTok,TokenStyle {tokenColor = Just (RGB 255 85 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentTok,TokenStyle {tokenColor = Just (RGB 137 136 135), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(DocumentationTok,TokenStyle {tokenColor = Just (RGB 96 120 128), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(CommentVarTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(OtherTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(FunctionTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(VariableTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ControlFlowTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(OperatorTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(BuiltInTok,TokenStyle {tokenColor = Just (RGB 100 74 155), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(ExtensionTok,TokenStyle {tokenColor = Just (RGB 0 149 255), tokenBackground = Nothing, tokenBold = True, tokenItalic = False, tokenUnderline = False}),(PreprocessorTok,TokenStyle {tokenColor = Just (RGB 0 110 40), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AttributeTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(RegionMarkerTok,TokenStyle {tokenColor = Just (RGB 0 87 174), tokenBackground = Just (RGB 224 233 248), tokenBold = False, tokenItalic = False, tokenUnderline = False}),(InformationTok,TokenStyle {tokenColor = Just (RGB 176 128 0), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(WarningTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(AlertTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Just (RGB 247 230 230), tokenBold = True, tokenItalic = False, tokenUnderline = False}),(AnnotationTok,TokenStyle {tokenColor = Just (RGB 202 96 202), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False}),(ErrorTok,TokenStyle {tokenColor = Just (RGB 191 3 3), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = True}),(NormalTok,TokenStyle {tokenColor = Just (RGB 31 28 27), tokenBackground = Nothing, tokenBold = False, tokenItalic = False, tokenUnderline = False})], defaultColor = Just (RGB 31 28 27), backgroundColor = Just (RGB 255 255 255), lineNumberColor = Just (RGB 160 160 160), lineNumberBackgroundColor = Just (RGB 255 255 255)})  ",1,0.49128606789511214,0.5975274725274703,0,0,0.9955,n
